id,instruction_target_image,instruction_prompt,source,translate,category,object,,
edit_220,image_edit_magic_data/image_220.png,make him look like a kid,image_edit_meta,让他看起来像个小孩。,Local,他,,
edit_221,image_edit_magic_data/image_221.png,replace the right man's face with a shark's face,image_edit_meta,请将右边男子的脸替换为鲨鱼的脸。,Local,右边男子的脸,,
edit_222,image_edit_magic_data/image_222.png,swap traditional clothing with modern dress,image_edit_meta,把传统服饰变为现代服饰,Local,传统服装,,
edit_223,image_edit_magic_data/image_223.png,swap birdhouse with lighthouse,image_edit_meta,把鸟舍变为灯塔,Local,鸟舍,,
edit_224,image_edit_magic_data/image_224.png,replace dog with cat,image_edit_meta,将狗替换为猫,Local,狗,,
edit_225,image_edit_magic_data/image_225.png,have her smile,image_edit_meta,让她笑起来,Local,她,,
edit_226,image_edit_magic_data/image_226.png,replace the dog with a cat,image_edit_meta,把狗换成猫,Local,狗,,
edit_227,image_edit_magic_data/image_227.png,replace tree with a giant mushroom,image_edit_meta,将树替换为巨大的蘑菇,Local,树,,
edit_228,image_edit_magic_data/image_228.png,make her look angry,image_edit_meta,让她看起来很生气,Local,她,,
edit_229,image_edit_magic_data/image_229.png,change the color of the glitter to blue,image_edit_meta,将亮片的颜色改为蓝色。,Local,亮片,,
edit_230,image_edit_magic_data/image_230.png,change flowers to sunflowers,image_edit_meta,将花换成向日葵。,Local,花,,
edit_231,image_edit_magic_data/image_231.png,replace smoked salmon with bacon,image_edit_meta,将熏三文鱼换成培根。,Local,熏三文鱼,,
edit_232,image_edit_magic_data/image_232.png,turn man into a woman.,image_edit_meta,将男人变为女人。,Local,男人,,
edit_233,image_edit_magic_data/image_233.png,replace earphones with a horn.,image_edit_meta,请将耳机换成喇叭。,Local,耳机,,
edit_234,image_edit_magic_data/image_234.png,replace corgi with pug,image_edit_meta,将柯基替换为哈巴狗,Local,柯基,,
edit_235,image_edit_magic_data/image_235.png,change the lighthouse to a castle,image_edit_meta,将灯塔改建成城堡。,Local,灯塔,,
edit_236,image_edit_magic_data/image_236.png,turn the scuba diver into a mermaid,image_edit_meta,把潜水员变成美人鱼,Local,潜水员,,
edit_237,image_edit_magic_data/image_237.png,replace helicopter with hot air balloon,image_edit_meta,用热气球代替直升机,Local,直升机,,
edit_238,image_edit_magic_data/image_238.png,make her hair pink,image_edit_meta,把她的头发染成粉色。,Local,头发,,
edit_239,image_edit_magic_data/image_239.png,make the model look like a superhero,image_edit_meta,让模特看起来像超级英雄。,Local,模特,,
edit_240,image_edit_magic_data/image_240.png,turn cap into a top hat,image_edit_meta,将帽子翻转成礼帽,Local,帽子,,
edit_241,image_edit_magic_data/image_241.png,replace girl with a puppy,image_edit_meta,把女孩换成一只小狗。,Local,女孩,,
edit_242,image_edit_magic_data/image_242.png,transform girl into a penguin,image_edit_meta,将女孩变成企鹅。,Local,女孩,,
edit_243,image_edit_magic_data/image_243.png,replace flowers with butterflies,image_edit_meta,用蝴蝶替换花朵,Local,花朵,,
edit_244,image_edit_magic_data/image_244.png,replace blue eyes with green eyes,image_edit_meta,将蓝色的眼睛替换为绿色的眼睛。,Local,蓝色的眼睛,,
edit_245,image_edit_magic_data/image_245.png,make her smile,image_edit_meta,让她笑,Local,她的脸,,
edit_246,image_edit_magic_data/image_246.png,convert mouse to a cat,image_edit_meta,将老鼠转换为猫,Local,老鼠,,
edit_247,image_edit_magic_data/image_247.png,replace gun with a flower.,image_edit_meta,请将枪替换为花。,Local,枪,,
edit_248,image_edit_magic_data/image_248.png,make the dog a cat,image_edit_meta,把狗变成猫,Local,狗,,
edit_249,image_edit_magic_data/image_249.png,make her happy with the choice of healthy or unhealthy food,image_edit_meta,让她开心地选择食物。,Local,她,,
edit_250,image_edit_magic_data/image_250.png,switch jacket to t-shirt,image_edit_meta,换夹克为T恤,Local,夹克,,
edit_251,image_edit_magic_data/image_251.png,replace the cat with a dog,image_edit_meta,请将猫换成狗。,Local,猫,,
edit_252,image_edit_magic_data/image_252.png,make them aliens.,image_edit_meta,让他们成为外星人。,Local,他们,,
edit_253,image_edit_magic_data/image_253.png,change cyclists to unicorns.,image_edit_meta,把骑自行车的人变成独角兽。,Local,骑自行车的人,,
edit_254,image_edit_magic_data/image_254.png,replace man with a cat,image_edit_meta,将人替换为猫,Local,人,,
edit_255,image_edit_magic_data/image_255.png,make her hair long again,image_edit_meta,让她再次长出长发。,Local,头发,1
edit_256,image_edit_magic_data/image_256.png,make the dress green,image_edit_meta,把裙子做成绿色。,Local,裙子,,
edit_257,image_edit_magic_data/image_257.png,replace the pug with a cat,image_edit_meta,请把哈巴狗换成猫。,Local,哈巴狗,,
edit_258,image_edit_magic_data/image_258.png,make girl into boy,image_edit_meta,将女孩变成男孩,Local,女孩,,
edit_259,image_edit_magic_data/image_259.png,make waves bigger,image_edit_meta,让波浪变大,Local,波浪,,
edit_260,image_edit_magic_data/image_260.png,replace the couple with a solo person,image_edit_meta,将一对夫妇替换为单独一人,Local,一对夫妇,,
edit_261,image_edit_magic_data/image_261.png,switch flowers to butterflies,image_edit_meta,切换花朵为蝴蝶,Local,花朵,,
edit_262,image_edit_magic_data/image_262.png,change huge to tiny,image_edit_meta,将巨大的改为微小的。,Local,巨大的,,
edit_263,image_edit_magic_data/image_263.png,have her wear a superhero cape,image_edit_meta,请让她穿上超级英雄斗篷。,Addition,无修改物体,,
edit_264,image_edit_magic_data/image_264.png,make them robots.,image_edit_meta,请把他们变成机器人。,Local,他们,,
edit_265,image_edit_magic_data/image_265.png,make them old.,image_edit_meta,让他们变老。,Local,他们,,
edit_266,image_edit_magic_data/image_266.png,replace house with castle,image_edit_meta,将房子替换为城堡,Local,房子,,
edit_267,image_edit_magic_data/image_267.png,change the cup to a mug,image_edit_meta,把杯子换成马克杯。,Local,杯子,,
edit_268,image_edit_magic_data/image_268.png,morph man into a bird,image_edit_meta,把人转化为鸟,Local,人,,
edit_269,image_edit_magic_data/image_269.png,replace champagne with beer,image_edit_meta,将香槟替换为啤酒,Local,香槟,,
edit_270,image_edit_magic_data/image_270.png,replace the cup with a guitar,image_edit_meta,请将杯子换成吉他。,Local,杯子,,
edit_271,image_edit_magic_data/image_271.png,replace girl with kangaroo.,image_edit_meta,请将女人替换为袋鼠。,Local,女人,,
edit_272,image_edit_magic_data/image_272.png,replace elf with Santa,image_edit_meta,用圣诞老人代替小精灵,Local,小精灵,,
edit_273,image_edit_magic_data/image_273.png,replace black caviar with green jelly,image_edit_meta,请将黑鱼子酱替换为绿色果冻。,Local,黑鱼子酱,,
edit_274,image_edit_magic_data/image_274.png,melt the ice cream,image_edit_meta,让冰淇淋融化,Local,冰淇淋,,
edit_275,image_edit_magic_data/image_275.png,replace blue suit with red shirt,image_edit_meta,将蓝色西装换成红色衬衫。,Local,蓝色西装,,
edit_276,image_edit_magic_data/image_276.png,morph panda into cat,image_edit_meta,将熊猫变形为猫,Local,熊猫,,
edit_277,image_edit_magic_data/image_277.png,swap mountains for beach,image_edit_meta,把山峦换成海滩,Background,无修改物体,,
edit_278,image_edit_magic_data/image_278.png,morph terrier into a parrot,image_edit_meta,把一只梗犬变成一只鹦鹉,Local,梗犬,1
edit_279,image_edit_magic_data/image_279.png,turn the car into a futuristic spaceship,image_edit_meta,把汽车变成未来的宇宙飞船。,Local,汽车,,
edit_280,image_edit_magic_data/image_280.png,replace diamond with pearl,image_edit_meta,将钻石替换为珍珠,Local,钻石,,
edit_281,image_edit_magic_data/image_281.png,make her look older,image_edit_meta,让她看起来更成熟,Local,她,,
edit_282,image_edit_magic_data/image_282.png,replace fish with cat,image_edit_meta,将鱼替换为猫,Local,鱼,,
edit_283,image_edit_magic_data/image_283.png,replace fried egg with avocado,image_edit_meta,请将煎蛋换成牛油果。,Local,煎蛋,,
edit_284,image_edit_magic_data/image_284.png,replace dog with cat,image_edit_meta,将狗替换为猫,Local,狗,,
edit_285,image_edit_magic_data/image_285.png,replace fishing boat with pirate ship,image_edit_meta,将渔船替换为海盗船,Local,渔船,,
edit_286,image_edit_magic_data/image_286.png,switch mountains to beach,image_edit_meta,切换山脉到海滩,Background,无修改物体,,
edit_287,image_edit_magic_data/image_287.png,replace the beer with a bottle of ketchup,image_edit_meta,请把啤酒换成一瓶番茄酱。,Local,啤酒,,
edit_288,image_edit_magic_data/image_288.png,change dress to blue,image_edit_meta,换蓝色的裙子,Local,裙子,,
edit_289,image_edit_magic_data/image_289.png,change lake to ocean.,image_edit_meta,将湖泊变为海洋。,Background,无修改物体,,
edit_290,image_edit_magic_data/image_290.png,swap horse with dog,image_edit_meta,用狗换马,Local,狗,,
edit_291,image_edit_magic_data/image_291.png,turn the man into a woman,image_edit_meta,把男人变成女人,Local,男人,,
edit_292,image_edit_magic_data/image_292.png,change black panther to black elephant,image_edit_meta,将黑豹改为黑象,Local,黑豹,,
edit_293,image_edit_magic_data/image_293.png,change house to castle,image_edit_meta,把房子改成城堡。,Local,房子,,
edit_294,image_edit_magic_data/image_294.png,swap flowers with butterflies,image_edit_meta,用蝴蝶代替花朵,Local,花朵,,
edit_295,image_edit_magic_data/image_295.png,have her apply a face mask,image_edit_meta,请让她敷个面膜。,Addition,无修改物体,,
edit_296,image_edit_magic_data/image_296.png,have them wear sunglasses,image_edit_meta,让他们戴上墨镜。,Addition,无修改物体,,
edit_297,image_edit_magic_data/image_297.png,have the workers be robots,image_edit_meta,让工人成为机器人,Local,工人,,
edit_298,image_edit_magic_data/image_298.png,turn hot springs into a giant pizza.,image_edit_meta,请把温泉变成一个巨大的比萨饼。,Local,温泉,,
edit_299,image_edit_magic_data/image_299.png,replace bacon with sausage,image_edit_meta,请将培根替换为香肠。,Local,培根,,
edit_300,image_edit_magic_data/image_300.png,replace palace with castle,image_edit_meta,将宫殿替换为城堡,Local,宫殿,,
edit_301,image_edit_magic_data/image_301.png,make her look older.,image_edit_meta,让她看起来更老。,Local,她,,
edit_302,image_edit_magic_data/image_302.png,replace the dog with a cat,image_edit_meta,把狗换成猫,Local,狗,,
edit_303,image_edit_magic_data/image_303.png,replace the women with men.,image_edit_meta,请将女性替换为男性。,Local,女性,,
edit_304,image_edit_magic_data/image_304.png,replace raw salmon with cooked salmon,image_edit_meta,将生三文鱼替换为熟三文鱼,Local,生三文鱼,,
edit_305,image_edit_magic_data/image_305.png,replace bird with a dog,image_edit_meta,用狗代替鸟,Local,鸟,,
edit_306,image_edit_magic_data/image_306.png,make them into penguins.,image_edit_meta,请把他们变成企鹅。,Local,他们,,
edit_307,image_edit_magic_data/image_307.png,switch luxurious red wedding dress to a casual black dress,image_edit_meta,将华丽的红色婚纱换成休闲的黑色连衣裙。,Local,华丽的红色婚纱,,
edit_308,image_edit_magic_data/image_308.png,replace the man with a giraffe,image_edit_meta,请将这个人换成一只长颈鹿。,Local,人,,
edit_309,image_edit_magic_data/image_309.png,turn poppy into a heart.,image_edit_meta,请把罂粟变成一颗心。,Local,罂粟,,
edit_310,image_edit_magic_data/image_310.png,turn man into a woman,image_edit_meta,将男人变为女人,Local,男人,,
edit_311,image_edit_magic_data/image_311.png,morph bat into a cat,image_edit_meta,将蝙蝠变为猫,Local,蝙蝠,,
edit_312,image_edit_magic_data/image_312.png,replace birds with butterflies,image_edit_meta,将鸟儿换成蝴蝶,Local,鸟儿,,
edit_313,image_edit_magic_data/image_313.png,replace doll with a cat,image_edit_meta,将娃娃换成猫,Local,娃娃,,
edit_314,image_edit_magic_data/image_314.png,replace paddle board with a magic carpet,image_edit_meta,将桨板换成魔法飞毯,Local,桨板,,
edit_315,image_edit_magic_data/image_315.png,change girl to robot,image_edit_meta,将女孩变成机器人,Local,女孩,,
edit_316,image_edit_magic_data/image_316.png,change girl to boy,image_edit_meta,将女孩改为男孩,Local,女孩,,
edit_317,image_edit_magic_data/image_317.png,replace brush with a pencil,image_edit_meta,将画笔换成铅笔。,Local,画笔,,
edit_318,image_edit_magic_data/image_318.png,morph girl into a puppy,image_edit_meta,把女孩变成小狗。,Local,女孩,,
